policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma,maneuver_deg,assoc_error_prob,outlier_prob
HIGHEST_SNR,501013,17.22292191941241,0.851369422990041,42.528731016770834,32,0,0,0,33,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501013,16.652223702369227,0.799002113321279,42.485072606391945,32,0,0,0,33,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501013,16.652223702369227,0.799002113321279,42.485072606391945,32,0,0,0,33,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501014,348.98760225583254,1.8061427604457685,445.27907653515393,0,0,0,0,36,1,12,10,100,30,0,0.0,0.0
RANDOM,501014,71.45405609129841,1.0792880890456753,50.035375225009375,27,1,0,0,36,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501014,43.045263672964,1.4096167107158313,48.82518430485331,27,1,0,0,36,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501014,75.40822198700161,1.2181804117059358,46.446622203716124,27,1,0,0,36,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501014,55.05745416939103,1.3075420885071583,43.750016856369704,28,0,0,0,36,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501015,597.1287645791721,3.097972727930131,445.27907653515393,0,0,0,0,46,1,12,10,100,30,0,0.0,0.0
RANDOM,501015,13.380686345417239,0.7080456035394096,21.955816669017274,39,0,0,0,46,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501015,13.684104696763272,0.6033246966694011,22.2986717133482,39,0,0,0,46,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501015,14.195886484687419,0.5473818645668426,21.85736833065688,39,0,0,0,46,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501015,11.002914465344745,0.2903645386636353,21.83046273340127,39,0,0,0,46,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501016,113.23504601560317,2.361823093671162,445.27907653515393,0,0,0,0,121,1,12,10,100,30,0,0.0,0.0
RANDOM,501016,56.68763754194431,2.867074978242116,52.19755943461566,53,1,0,0,121,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501016,82.95944796530654,2.9239216653007514,57.26354112678162,52,2,0,0,121,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501016,30.812376907677944,1.3270589875315637,27.727219592883124,53,1,0,0,121,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501016,33.85908289028956,0.8410124787362028,24.36461559572411,52,2,0,0,121,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501017,498.55372003786636,0.9101321514620405,445.27907653515393,0,0,0,0,94,1,12,10,100,30,0,0.0,0.0
RANDOM,501017,32.70945927865714,0.7820197365599266,17.299537663400624,47,0,0,0,94,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501017,17.29852692997308,0.6392282088320965,21.693572568726026,47,0,0,0,94,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501017,38.09764948874607,1.0999682025749262,17.981403119839314,47,0,0,0,94,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501017,21.767357695413818,0.23438007476817216,16.817310898541812,46,1,0,0,94,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501018,268.30381422464336,1.2020017817701596,445.27907653515393,0,0,0,0,51,1,12,10,100,30,0,0.0,0.0
RANDOM,501018,28.572015753066765,0.5557639946113063,23.614784087284274,28,0,0,0,51,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501018,28.681931967633897,0.610164008881956,30.32704489898692,28,0,0,0,51,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501018,15.99021928091283,0.3099134628430148,22.36937508949733,28,0,0,0,51,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501018,13.083311893984192,0.12815048829401163,22.472642417888398,27,1,0,0,51,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501019,567.4899382743714,1.8199239720061355,445.27907653515393,0,0,0,0,115,1,12,10,100,30,0,0.0,0.0
RANDOM,501019,11.220421341969773,0.5645150451011955,19.39356595042197,52,5,0,0,115,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501019,4.675194037154096,0.29693865102900135,18.992195901029028,49,8,0,0,115,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501019,9.122463697227108,0.17092543538220273,17.339331637971696,54,3,0,0,115,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501019,17.047104751918848,0.6806590571862713,17.406485375521164,57,0,0,0,115,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501020,106.74017056140873,0.47053399343043323,445.27907653515393,0,0,0,0,71,1,12,10,100,30,0,0.0,0.0
RANDOM,501020,32.719564966914184,0.9532098458569528,36.46238461894601,52,0,0,0,71,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501020,18.678137341421838,0.9105545945133261,39.055635885018205,51,1,0,0,71,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501020,36.43756268335987,0.9839578879344582,34.19274870360122,52,0,0,0,71,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501020,16.746960938869872,0.7815914663518172,33.85660194047281,52,0,0,0,71,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501021,597.2795673298291,2.199120886076212,445.27907653515393,0,0,0,0,66,1,12,10,100,30,0,0.0,0.0
RANDOM,501021,28.454581821909837,0.507657831746047,34.247102539917464,38,1,0,0,66,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501021,27.80276558195966,0.4674287190415562,39.17411181071475,39,0,0,0,66,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501021,29.055939160983407,0.8525717608716844,30.251909853266465,37,2,0,0,66,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501021,20.14301857723076,0.5326428253663468,24.366273954521375,38,1,0,0,66,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501022,544.3140912081146,2.4933585677434333,445.27907653515393,0,0,0,0,62,1,12,10,100,30,0,0.0,0.0
RANDOM,501022,5.5797084408999735,0.2657116645163353,24.160784274539846,50,1,0,0,62,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501022,11.64368480482539,0.34898041773149946,26.013150418027408,50,1,0,0,62,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501022,8.890217072788241,0.5258279972848044,25.233426344212102,51,0,0,0,62,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501022,5.605614780949836,0.21036198368751444,24.067792333996554,51,0,0,0,62,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501023,537.8388139582291,0.48339147438947716,445.27907653515393,0,0,0,0,126,1,12,10,100,30,0,0.0,0.0
RANDOM,501023,10.672896597971093,0.56278372527842,25.03673543389905,59,0,0,0,126,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501023,12.676292039747807,0.2253595777642098,29.90334231292417,59,0,0,0,126,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501023,3.53270850866509,0.6206845674386904,21.89650950389278,59,0,0,0,126,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501023,2.6983567014774406,0.3617962048127769,18.313267146699413,59,0,0,0,126,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501024,32.88159073160594,0.8230428107414015,445.27907653515393,0,0,0,0,64,1,12,10,100,30,0,0.0,0.0
RANDOM,501024,36.17896243638537,0.8480100677625909,26.638011372565813,48,0,0,0,64,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501024,41.094548741041216,0.7571256197746336,27.158920010450476,48,0,0,0,64,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501024,31.95830058241706,0.5455935634471768,26.460306916054844,48,0,0,0,64,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501024,35.18633725366694,0.5177615246579277,25.30802885752864,48,0,0,0,64,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501025,680.3021758763134,2.5894274776542647,445.27907653515393,0,0,0,0,44,1,12,10,100,30,0,0.0,0.0
RANDOM,501025,38.079722729023324,0.5094765557506279,36.85915657061765,32,0,0,0,44,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501025,43.30928130903738,0.5699993970439821,46.86094067694373,32,0,0,0,44,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501025,15.620097259336097,0.6794825295686256,34.50891628199476,32,0,0,0,44,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501025,35.6200010645369,0.9842397078041941,35.11960264502053,32,0,0,0,44,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501026,197.52205235770887,2.269508307494238,445.27907653515393,0,0,0,0,95,1,12,10,100,30,0,0.0,0.0
RANDOM,501026,14.806982880618852,0.24850327183496457,34.76403347472341,57,1,0,0,95,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501026,34.18330975897786,1.0885726410594168,34.109748940036276,57,1,0,0,95,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501026,17.848962664238975,0.9701589971909367,28.041908856128696,58,0,0,0,95,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501026,22.59033676662049,0.721779960131878,27.925983476250497,58,0,0,0,95,1,12,10,100,30,0,0.0,0.0
NO_PASSIVE,501027,400.5855108247037,1.0900035334336056,445.27907653515393,0,0,0,0,71,1,12,10,100,30,0,0.0,0.0
RANDOM,501027,7.38383510806783,0.6448151278642238,21.442884045465927,47,1,0,0,71,1,12,10,100,30,0,0.0,0.0
HIGHEST_SNR,501027,18.06177478352184,0.8840364136869877,21.73506123831854,47,1,0,0,71,1,12,10,100,30,0,0.0,0.0
SHORTEST_PULSE,501027,10.191840960468632,0.680366974493572,20.790572694367505,47,1,0,0,71,1,12,10,100,30,0,0.0,0.0
METROLOGY_CONDITIONED_EIG,501027,12.672603396099257,0.7233823277195355,20.562543539181227,47,1,0,0,71,1,12,10,100,30,0,0.0,0.0
