policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements
HIGHEST_SNR,260956,16.549327907455673,0.4144576729760303,27.58757212432345,60,0,0,0,137
SHORTEST_PULSE,260956,10.4758238117333,0.3032226022839177,24.25766554922282,56,4,0,0,137
METROLOGY_CONDITIONED_EIG,260956,10.250224201856849,0.4035783495352971,21.048633418192374,58,2,0,0,137
NO_PASSIVE,260957,535.9937003134243,3.2830028181601807,445.27907653515393,0,0,0,0,99
RANDOM,260957,7.940462286524501,0.1326140819641913,22.615014516414607,56,2,0,0,99
HIGHEST_SNR,260957,13.743130557067543,2.6819301096241106,32.71665908166852,57,1,0,0,99
SHORTEST_PULSE,260957,13.174025950076448,0.6796242204526731,19.512037544973968,57,1,0,0,99
METROLOGY_CONDITIONED_EIG,260957,2.6195595665208216,0.30407015741042515,19.260737279684616,58,0,0,0,99
NO_PASSIVE,260958,461.38192636184584,2.2025442877217167,445.27907653515393,0,0,0,0,38
RANDOM,260958,22.12245135771506,1.4253330002077909,38.38884978335209,32,0,0,0,38
HIGHEST_SNR,260958,17.21983416132871,1.7285444941750414,38.750888834369874,32,0,0,0,38
SHORTEST_PULSE,260958,17.21983416132871,1.7285444941750414,38.750888834369874,32,0,0,0,38
METROLOGY_CONDITIONED_EIG,260958,22.15332259060746,1.4336476479774507,38.20618036650774,32,0,0,0,38
NO_PASSIVE,260959,714.7740099676466,1.4569105076126498,445.27907653515393,0,0,0,0,45
RANDOM,260959,13.292737654553587,0.36097396363878237,27.945977637424022,28,0,0,0,45
HIGHEST_SNR,260959,915.620147048549,1.215340142551217,309.1754038307942,24,4,0,0,45
SHORTEST_PULSE,260959,8.6696602363086,0.3900380327287881,25.753197178905086,27,1,0,0,45
METROLOGY_CONDITIONED_EIG,260959,5.875484470085725,0.30904590749070676,24.96780193365772,27,1,0,0,45
NO_PASSIVE,260960,91.45937565518298,2.053785951875213,445.27907653515393,0,0,0,0,64
RANDOM,260960,26.236707988656796,0.7259587928819721,22.38098672147152,42,0,0,0,64
HIGHEST_SNR,260960,7.835293890244883,0.2395390499595337,24.524573302473677,42,0,0,0,64
SHORTEST_PULSE,260960,17.285348461036815,0.6200105241473899,19.974731299184217,42,0,0,0,64
METROLOGY_CONDITIONED_EIG,260960,17.810926802641667,0.6109120751897826,19.52163330033879,42,0,0,0,64
NO_PASSIVE,260961,156.47568249803172,3.6735336017309708,445.27907653515393,0,0,0,0,126
RANDOM,260961,28.9112236819433,1.3435106088221211,30.539551747457487,60,0,0,0,126
HIGHEST_SNR,260961,62.59558326883726,3.6606594323401076,66.16386437638997,60,0,0,0,126
SHORTEST_PULSE,260961,33.48754722687318,1.2318885765956495,23.883624242633847,60,0,0,0,126
METROLOGY_CONDITIONED_EIG,260961,44.56686179121373,1.4797067737182452,23.7377189396653,60,0,0,0,126
NO_PASSIVE,260962,173.38664993368732,1.7406906365821024,445.27907653515393,0,0,0,0,55
RANDOM,260962,55.681609797979675,1.3445551968291394,61.240548299865566,48,0,0,0,55
HIGHEST_SNR,260962,240.87031751621703,1.5987519574547924,179.2155178498535,48,0,0,0,55
SHORTEST_PULSE,260962,240.87031751621703,1.5987519574547924,179.2155178498535,48,0,0,0,55
METROLOGY_CONDITIONED_EIG,260962,53.166658717720104,1.2357132296309574,58.554092677509736,48,0,0,0,55
NO_PASSIVE,260963,357.00406542235527,1.191753510625842,445.27907653515393,0,0,0,0,50
RANDOM,260963,23.8313420470809,0.2645527090225609,20.323651512523487,45,1,0,0,50
HIGHEST_SNR,260963,9.272734303166219,0.6187671964552273,18.69776594519646,46,0,0,0,50
SHORTEST_PULSE,260963,9.77803672915454,0.6609179594801418,18.09348522476073,46,0,0,0,50
METROLOGY_CONDITIONED_EIG,260963,24.292578118449885,0.257847992496901,20.29449371375295,45,1,0,0,50
NO_PASSIVE,260964,689.7748820139137,1.1766589428234344,445.27907653515393,0,0,0,0,42
RANDOM,260964,19.62351301458938,0.5495258744018154,39.0028979887397,31,0,0,0,42
HIGHEST_SNR,260964,7.713136961700317,0.6488891026510721,41.0710798535098,31,0,0,0,42
SHORTEST_PULSE,260964,27.5105631035012,1.1701708242860622,32.99587471094169,31,0,0,0,42
METROLOGY_CONDITIONED_EIG,260964,26.9477800160118,1.1400357905381115,32.813132826868255,31,0,0,0,42
NO_PASSIVE,260965,674.5665894444575,1.4486524880075364,445.27907653515393,0,0,0,0,89
RANDOM,260965,22.2925548093771,0.8435599559974768,45.890843739567934,52,1,0,0,89
HIGHEST_SNR,260965,37.63432450265806,1.0042005671535046,67.14324934672649,51,2,0,0,89
SHORTEST_PULSE,260965,16.533455255337742,0.650445832308932,36.636474800468086,52,1,0,0,89
METROLOGY_CONDITIONED_EIG,260965,36.883299942355166,0.663403522862193,36.3159691740268,52,1,0,0,89
NO_PASSIVE,260966,247.24418923190828,0.2238895823898879,445.27907653515393,0,0,0,0,136
RANDOM,260966,2.023046575100606,0.08055638813582745,23.715194095005447,52,2,0,0,136
HIGHEST_SNR,260966,11.551063377474561,0.30200477550085414,31.940528712416782,53,1,0,0,136
SHORTEST_PULSE,260966,6.718648479580859,0.3628060268645041,22.539574345204624,52,2,0,0,136
METROLOGY_CONDITIONED_EIG,260966,5.139239929869765,0.039819357822444834,18.97385894172392,52,2,0,0,136
NO_PASSIVE,260967,367.21224055406,1.61521760232067,445.27907653515393,0,0,0,0,13
RANDOM,260967,345.31781803494295,2.309295435903077,254.2015991135688,12,1,0,0,13
HIGHEST_SNR,260967,345.31781803494295,2.309295435903077,254.2015991135688,12,1,0,0,13
SHORTEST_PULSE,260967,345.31781803494295,2.309295435903077,254.2015991135688,12,1,0,0,13
METROLOGY_CONDITIONED_EIG,260967,345.31781803494295,2.309295435903077,254.2015991135688,12,1,0,0,13
NO_PASSIVE,260968,159.15986695008547,1.0304467903621153,445.27907653515393,0,0,0,0,24
RANDOM,260968,53.573686453162026,1.308902799253253,31.851864658413035,20,3,0,0,24
HIGHEST_SNR,260968,57.21281819392885,1.3095906672484812,31.752328857460867,20,3,0,0,24
SHORTEST_PULSE,260968,53.573686453162026,1.308902799253253,31.851864658413035,20,3,0,0,24
METROLOGY_CONDITIONED_EIG,260968,57.21281819392885,1.3095906672484812,31.752328857460867,20,3,0,0,24
NO_PASSIVE,260969,252.89638560551305,2.9669918079511572,445.27907653515393,0,0,0,0,46
RANDOM,260969,21.800342237413137,0.5764682724614604,26.616705821139572,36,0,0,0,46
HIGHEST_SNR,260969,24.442397235431542,0.6396643510659878,27.931272407726553,36,0,0,0,46
SHORTEST_PULSE,260969,22.964047185427244,0.6475432470745952,23.689176807579166,36,0,0,0,46
METROLOGY_CONDITIONED_EIG,260969,23.030118155009937,0.607366737928379,23.692378333106035,36,0,0,0,46
NO_PASSIVE,260970,358.85133739226933,0.7315110366340591,445.27907653515393,0,0,0,0,150
RANDOM,260970,32.55802516853476,0.5718851059050304,23.977533804177984,54,0,0,0,150
HIGHEST_SNR,260970,26.850629197454115,0.12338857784585638,31.28809952825753,54,0,0,0,150
SHORTEST_PULSE,260970,56.37589217117606,1.0675860469125729,26.36466001304032,54,0,0,0,150
METROLOGY_CONDITIONED_EIG,260970,32.1416634385744,1.0158623449667732,19.273787681743123,54,0,0,0,150
NO_PASSIVE,260971,788.9358429985274,0.6390892335170701,445.27907653515393,0,0,0,0,44
RANDOM,260971,20.35529567413961,0.4990034284354616,23.58294193604733,37,0,0,0,44
HIGHEST_SNR,260971,22.376749243391064,0.6900863311237846,23.65834425661587,37,0,0,0,44
SHORTEST_PULSE,260971,23.98314094232327,0.6690992581835521,22.70121093877459,37,0,0,0,44
METROLOGY_CONDITIONED_EIG,260971,19.33461960274821,0.45724930412409553,22.502470577775405,37,0,0,0,44
NO_PASSIVE,260972,176.10843369693944,1.2019946598370868,445.27907653515393,0,0,0,0,42
RANDOM,260972,35.13011882482507,0.9856818581333313,36.15066128463684,36,0,0,0,42
HIGHEST_SNR,260972,40.52865509496283,1.0716191177286534,34.77245435706386,36,0,0,0,42
SHORTEST_PULSE,260972,33.76381288289912,0.8736164253691272,33.435262987505524,36,0,0,0,42
METROLOGY_CONDITIONED_EIG,260972,23.24666872661267,0.6849724123705173,32.97108548880578,36,0,0,0,42
NO_PASSIVE,260973,476.08400177382805,0.6904981044924443,445.27907653515393,0,0,0,0,101
RANDOM,260973,22.889066425533304,0.4834201655183486,20.559796008531503,39,1,0,0,101
HIGHEST_SNR,260973,26.615620327309365,0.5811747016167473,25.08293968912159,40,0,0,0,101
SHORTEST_PULSE,260973,20.101041057163265,0.4746416071040516,19.341252394183105,40,0,0,0,101
METROLOGY_CONDITIONED_EIG,260973,19.6933968109141,0.34928817636160514,19.405530963370673,40,0,0,0,101
NO_PASSIVE,260974,632.1073943536579,1.3998399780155228,445.27907653515393,0,0,0,0,71
RANDOM,260974,24.701155599436657,1.289303642863712,34.68959314488565,50,1,0,0,71
HIGHEST_SNR,260974,69.15702120128277,1.984816285236995,38.75023545988582,51,0,0,0,71
SHORTEST_PULSE,260974,23.453234592876075,0.9185811136308116,33.06127748590044,51,0,0,0,71
METROLOGY_CONDITIONED_EIG,260974,41.925745384343166,1.3349232990235145,32.51159561528229,51,0,0,0,71
NO_PASSIVE,260975,409.1503376778848,3.202862259037042,445.27907653515393,0,0,0,0,57
RANDOM,260975,86.09898656235923,1.992407672848406,49.034234605988885,43,0,0,0,57
HIGHEST_SNR,260975,104.79235531228761,2.503706806535825,60.263624390670515,43,0,0,0,57
SHORTEST_PULSE,260975,84.82047400923007,1.8885056793181152,48.64764067541044,43,0,0,0,57
METROLOGY_CONDITIONED_EIG,260975,84.52626474077086,1.9368960202310372,47.5636450190513,43,0,0,0,57
NO_PASSIVE,260976,226.79144273349536,0.8674494588433977,445.27907653515393,0,0,0,0,46
RANDOM,260976,9.007257394709965,0.15350181902597548,28.72946085504043,40,0,0,0,46
HIGHEST_SNR,260976,14.687315690423937,0.3591274015917192,28.339893900162632,40,0,0,0,46
SHORTEST_PULSE,260976,13.871784773725981,0.14583556034248368,27.798204432191188,40,0,0,0,46
METROLOGY_CONDITIONED_EIG,260976,1.7519615329100109,0.1979475961638668,28.456570304228126,40,0,0,0,46
NO_PASSIVE,260977,280.5208311897342,1.2906477699857937,445.27907653515393,0,0,0,0,191
RANDOM,260977,13.658307409943946,0.7405120534905906,20.62623543777851,57,0,0,0,191
HIGHEST_SNR,260977,28.089030053497222,0.6315543412592599,21.398716129480142,56,1,0,0,191
SHORTEST_PULSE,260977,11.726902100950674,0.5369910739029887,17.20532548138463,56,1,0,0,191
METROLOGY_CONDITIONED_EIG,260977,22.40955722334535,0.6852204507955681,17.328833000295486,56,1,0,0,191
NO_PASSIVE,260978,137.2941963819102,1.8064859606728254,445.27907653515393,0,0,0,0,78
RANDOM,260978,39.561678280297706,0.27541601717837094,23.4981095909851,51,0,0,0,78
HIGHEST_SNR,260978,36.624051498336584,0.5908078746558738,26.418525115096188,51,0,0,0,78
SHORTEST_PULSE,260978,16.30798556329333,0.407620005592982,22.224637105511455,51,0,0,0,78
METROLOGY_CONDITIONED_EIG,260978,26.409422466291442,0.4657141284059036,21.31561770916203,51,0,0,0,78
NO_PASSIVE,260979,67.93742238464232,0.8454748595426247,445.27907653515393,0,0,0,0,181
RANDOM,260979,25.131550356077813,1.2440256516395225,31.785142589860563,56,2,0,0,181
HIGHEST_SNR,260979,17.233138143639355,1.0039305009576331,34.259868801280675,57,1,0,0,181
SHORTEST_PULSE,260979,23.446863975465906,0.7787892453105965,24.581597658940343,57,1,0,0,181
METROLOGY_CONDITIONED_EIG,260979,24.798446764050162,0.7213049384340522,21.581719558439207,57,1,0,0,181
NO_PASSIVE,260980,112.49259338971422,0.5378913675396614,445.27907653515393,0,0,0,0,137
RANDOM,260980,32.75021771188621,0.3699349660111587,42.22598929467659,56,0,0,0,137
HIGHEST_SNR,260980,56.04906106078684,0.48197603121899474,50.5934230551392,56,0,0,0,137
SHORTEST_PULSE,260980,11.937981429131904,0.3549383804691867,21.584159746559408,56,0,0,0,137
METROLOGY_CONDITIONED_EIG,260980,14.437346983644268,0.33887970208343193,21.760606516628673,56,0,0,0,137
NO_PASSIVE,260981,220.29327481063606,2.6501178905292235,445.27907653515393,0,0,0,0,51
RANDOM,260981,41.6861588497555,0.3345206788916227,41.52262478418259,40,0,0,0,51
HIGHEST_SNR,260981,22.37574225521911,1.1598085561515157,44.843450252464685,40,0,0,0,51
SHORTEST_PULSE,260981,44.21914845594498,0.5271798310462185,38.96210399023496,40,0,0,0,51
METROLOGY_CONDITIONED_EIG,260981,11.097998947018079,0.17799540396989008,38.00107339277418,40,0,0,0,51
NO_PASSIVE,260982,563.0925963828618,3.3188754367953064,445.27907653515393,0,0,0,0,112
RANDOM,260982,6.309518483560423,0.3443372083595245,17.8545327363607,55,1,0,0,112
HIGHEST_SNR,260982,28.497010991181508,0.7707653593065111,27.276437382079358,50,6,0,0,112
SHORTEST_PULSE,260982,18.440710082859884,0.4253911321423896,15.987139073658215,55,1,0,0,112
METROLOGY_CONDITIONED_EIG,260982,22.644088728526995,0.732617931488176,15.467384795328982,53,3,0,0,112
NO_PASSIVE,260983,198.5297054928015,2.079077303681972,445.27907653515393,0,0,0,0,93
RANDOM,260983,26.748563517830416,0.6763013039891237,21.530190174946235,57,2,0,0,93
HIGHEST_SNR,260983,15.886092149254289,1.306544394174531,24.436880089587092,59,0,0,0,93
SHORTEST_PULSE,260983,13.002504425127169,0.5783070973901387,16.38518543278301,59,0,0,0,93
METROLOGY_CONDITIONED_EIG,260983,15.404035815120574,0.4524253520290925,16.57454602612809,58,1,0,0,93
NO_PASSIVE,260984,427.3619546808357,2.3205148892417284,445.27907653515393,0,0,0,0,70
RANDOM,260984,18.229649127108363,0.622863410774047,26.073325525528986,50,0,0,0,70
HIGHEST_SNR,260984,22.606109412165814,0.5824602858975116,27.28408132822191,50,0,0,0,70
SHORTEST_PULSE,260984,22.606109412165814,0.5824602858975116,27.28408132822191,50,0,0,0,70
METROLOGY_CONDITIONED_EIG,260984,6.190819641878424,0.12435151401875927,24.65982855279836,50,0,0,0,70
NO_PASSIVE,260985,39.3163985372369,2.694983991042621,445.27907653515393,0,0,0,0,99
RANDOM,260985,21.65751585871681,0.6967199998344469,29.205673017220676,43,0,0,0,99
HIGHEST_SNR,260985,11.458056116042716,0.06565190521719876,32.978425934525326,42,1,0,0,99
SHORTEST_PULSE,260985,22.807358194423543,0.46014798596204975,29.227889421398515,43,0,0,0,99
METROLOGY_CONDITIONED_EIG,260985,7.404624765253978,0.30093228876162914,28.657176541972962,43,0,0,0,99
NO_PASSIVE,260986,182.16237579243105,2.1038087920946547,445.27907653515393,0,0,0,0,89
RANDOM,260986,10.203090774723135,0.33573543392919153,25.087035383578012,42,0,0,0,89
HIGHEST_SNR,260986,7.764463845650414,0.2858237593237485,36.39008172004273,42,0,0,0,89
SHORTEST_PULSE,260986,27.208946163897934,0.8405240501172705,18.476534162798757,42,0,0,0,89
METROLOGY_CONDITIONED_EIG,260986,27.208946163897934,0.8405240501172705,18.476534162798757,42,0,0,0,89
NO_PASSIVE,260987,339.0370761362261,1.8531942150150127,445.27907653515393,0,0,0,0,150
RANDOM,260987,15.84175809226206,0.3631377598079165,29.153115159631763,59,0,0,0,150
HIGHEST_SNR,260987,4.463790217898639,0.5635709801390718,24.474882639145097,58,1,0,0,150
SHORTEST_PULSE,260987,18.209072674226725,0.5139256397085914,26.73129260825796,59,0,0,0,150
METROLOGY_CONDITIONED_EIG,260987,21.609735947535533,0.8754482170714887,24.117368856714055,59,0,0,0,150
NO_PASSIVE,260988,533.7274036446512,3.283293238380974,445.27907653515393,0,0,0,0,78
RANDOM,260988,17.385511143752424,0.5473135263805626,24.697530649680985,34,0,0,0,78
HIGHEST_SNR,260988,31.087791339236443,0.643472001562277,37.70654494474699,33,1,0,0,78
SHORTEST_PULSE,260988,31.087791339236443,0.643472001562277,37.70654494474699,33,1,0,0,78
METROLOGY_CONDITIONED_EIG,260988,19.067547230373393,0.9992846853939191,23.83183685615668,33,1,0,0,78
NO_PASSIVE,260989,280.4624085172606,1.3368606860431753,445.27907653515393,0,0,0,0,21
RANDOM,260989,12.293575200700133,0.11159665745654589,37.62577970019732,18,0,0,0,21
HIGHEST_SNR,260989,8.55766657195048,0.3247994314891206,40.53734720131931,18,0,0,0,21
SHORTEST_PULSE,260989,8.55766657195048,0.3247994314891206,40.53734720131931,18,0,0,0,21
METROLOGY_CONDITIONED_EIG,260989,10.29402141054448,0.3462217281878047,38.75325655782493,18,0,0,0,21
NO_PASSIVE,260990,747.5942028748341,0.9834113350733278,445.27907653515393,0,0,0,0,122
RANDOM,260990,49.945533722893956,1.8078495232023826,33.90179609500846,59,1,0,0,122
HIGHEST_SNR,260990,22.13352565930092,0.33421308489402085,63.07751624109869,59,1,0,0,122
SHORTEST_PULSE,260990,27.311166239642517,0.8520373988011531,39.22737317875908,59,1,0,0,122
METROLOGY_CONDITIONED_EIG,260990,41.57166831698845,0.945507906412767,30.052151181300243,58,2,0,0,122
NO_PASSIVE,260991,508.5355811325815,3.307978763907613,445.27907653515393,0,0,0,0,82
RANDOM,260991,35.49211139262455,0.9706005858853871,31.5830720638516,44,1,0,0,82
HIGHEST_SNR,260991,9.2690247731482,0.5666534721983566,31.287485713994933,44,1,0,0,82
SHORTEST_PULSE,260991,27.009690645100886,0.2126778731272889,32.17038491943616,45,0,0,0,82
METROLOGY_CONDITIONED_EIG,260991,8.408106322382233,0.1778712564882829,29.22750029307924,45,0,0,0,82
NO_PASSIVE,260992,426.4743844733647,0.8460808426405724,445.27907653515393,0,0,0,0,128
RANDOM,260992,10.015027884031904,0.24288740211378404,20.484550369023967,56,0,0,0,128
HIGHEST_SNR,260992,27.938873678213913,0.6917107373362719,23.884683974552544,56,0,0,0,128
SHORTEST_PULSE,260992,19.817239095659712,0.7277343795941683,12.919149528576382,56,0,0,0,128
METROLOGY_CONDITIONED_EIG,260992,17.41875302655673,0.7085715608450734,12.67466894125837,56,0,0,0,128
NO_PASSIVE,260993,601.4287216740564,0.8410065265164622,445.27907653515393,0,0,0,0,52
RANDOM,260993,13.322327056371241,0.47218698507673285,35.204645160628274,33,0,0,0,52
HIGHEST_SNR,260993,30.61041454607377,0.7553353431742852,32.32623593932368,33,0,0,0,52
SHORTEST_PULSE,260993,12.709673908884094,0.6065568368264931,34.787185914657755,33,0,0,0,52
METROLOGY_CONDITIONED_EIG,260993,9.285989528528768,0.518148846770813,34.38736162674686,33,0,0,0,52
NO_PASSIVE,260994,468.91621040092656,0.90213839443213,445.27907653515393,0,0,0,0,127
RANDOM,260994,19.28583308243562,0.4308574854407401,19.956355185761346,57,0,0,0,127
HIGHEST_SNR,260994,14.875020140175417,0.0904164331395053,19.53900329277978,57,0,0,0,127
SHORTEST_PULSE,260994,9.748656082365262,0.17177133992566676,16.47222022233511,56,1,0,0,127
METROLOGY_CONDITIONED_EIG,260994,6.524220261701119,0.10815061769347432,16.27476941420818,56,1,0,0,127
NO_PASSIVE,260995,235.9234110891182,2.6313954725022417,445.27907653515393,0,0,0,0,86
RANDOM,260995,60.345274446534155,1.7844474775833707,28.07604416658774,52,1,0,0,86
HIGHEST_SNR,260995,60.48303632996726,1.767268704841968,25.644634381417752,53,0,0,0,86
SHORTEST_PULSE,260995,53.177447607333114,1.6921668615177572,27.200662797006917,53,0,0,0,86
METROLOGY_CONDITIONED_EIG,260995,59.18047238257221,1.6588393454033916,25.65512938784022,53,0,0,0,86
NO_PASSIVE,260996,398.17752995655906,0.8162471418525349,445.27907653515393,0,0,0,0,39
RANDOM,260996,27.146103126912188,0.9476674955279355,23.752421849186785,31,0,0,0,39
HIGHEST_SNR,260996,17.403727730701885,0.35045180234736495,23.74028877313617,31,0,0,0,39
SHORTEST_PULSE,260996,17.403727730701885,0.35045180234736495,23.74028877313617,31,0,0,0,39
METROLOGY_CONDITIONED_EIG,260996,27.300628956478654,0.8485001623770011,23.77852980045531,31,0,0,0,39
NO_PASSIVE,260997,392.4923610837955,2.358893619061312,445.27907653515393,0,0,0,0,120
RANDOM,260997,9.64667305847577,0.1974856075327712,22.422525933905206,56,0,0,0,120
HIGHEST_SNR,260997,14.758731073287594,0.8083033560730977,34.138347054078665,55,1,0,0,120
SHORTEST_PULSE,260997,3.3088709524743374,0.3140742119332535,17.730400610881315,56,0,0,0,120
METROLOGY_CONDITIONED_EIG,260997,10.515854228252472,0.4471796974122571,17.837005362147973,56,0,0,0,120
NO_PASSIVE,260998,161.46806521888357,2.807083119266885,445.27907653515393,0,0,0,0,136
RANDOM,260998,13.811323710596373,0.3917047216300757,19.928377214206698,56,0,0,0,136
HIGHEST_SNR,260998,35.00840149105555,0.9158585543181329,29.709846441090733,55,1,0,0,136
SHORTEST_PULSE,260998,18.31984344946692,0.63605150306244,16.22925200706935,56,0,0,0,136
METROLOGY_CONDITIONED_EIG,260998,23.177071034064088,0.8670615502941342,16.434466061573758,56,0,0,0,136
NO_PASSIVE,260999,264.93770181014565,2.592311408142544,445.27907653515393,0,0,0,0,50
RANDOM,260999,86.82455722492422,1.910205327341268,52.5935739483237,25,1,0,0,50
HIGHEST_SNR,260999,77.98794171791906,2.5345129723741864,61.43894859202806,25,1,0,0,50
SHORTEST_PULSE,260999,74.57504307850691,1.879195556453288,51.15370684452355,25,1,0,0,50
METROLOGY_CONDITIONED_EIG,260999,82.88733223192003,1.767186647277012,44.208980207137905,24,2,0,0,50
NO_PASSIVE,261000,118.49223676687119,0.383007905077866,445.27907653515393,0,0,0,0,112
RANDOM,261000,14.784068841751736,0.5201167823070599,25.62645142320611,58,0,0,0,112
HIGHEST_SNR,261000,36.184282529314444,0.7966601161413137,26.539968518186168,58,0,0,0,112
SHORTEST_PULSE,261000,38.971228735522054,0.8427019361126463,18.60322217228363,58,0,0,0,112
METROLOGY_CONDITIONED_EIG,261000,39.34462082146591,0.7875424028634013,19.078710356490994,57,1,0,0,112
NO_PASSIVE,261001,622.5709026052076,1.1685183142498166,445.27907653515393,0,0,0,0,71
RANDOM,261001,13.54237338736641,0.26279629322395237,27.20058231072167,41,0,0,0,71
HIGHEST_SNR,261001,7.47311324099344,0.6241389022814476,38.575596640616,41,0,0,0,71
SHORTEST_PULSE,261001,8.840406100326447,0.16680570299145864,29.449686019251672,41,0,0,0,71
METROLOGY_CONDITIONED_EIG,261001,2.5780496668691106,0.1271579414572157,25.98199799065224,41,0,0,0,71
NO_PASSIVE,261002,78.92314208690854,1.8099858065602283,445.27907653515393,0,0,0,0,77
RANDOM,261002,17.845860412355577,0.45502357735202154,21.054083290433432,50,0,0,0,77
HIGHEST_SNR,261002,29.28763441591768,1.056123406478078,21.07669370052422,50,0,0,0,77
SHORTEST_PULSE,261002,30.603058691053896,0.9230896898332354,20.943532879137777,50,0,0,0,77
METROLOGY_CONDITIONED_EIG,261002,16.76822873463615,0.5975776906730338,18.370211750868048,50,0,0,0,77
NO_PASSIVE,261003,687.4643728432384,1.1436686550025486,445.27907653515393,0,0,0,0,36
RANDOM,261003,10.525229291844001,0.1473253252694498,30.07218982511074,28,1,0,0,36
HIGHEST_SNR,261003,14.038927220893735,0.570554981278721,29.896269773242537,28,1,0,0,36
SHORTEST_PULSE,261003,10.823424414087429,0.46864171213225575,30.50360623031173,28,1,0,0,36
METROLOGY_CONDITIONED_EIG,261003,15.935791363170972,0.3837487971962631,29.802117458805416,28,1,0,0,36
NO_PASSIVE,261004,153.019357081035,3.4271856395792613,445.27907653515393,0,0,0,0,115
RANDOM,261004,41.4638632762148,1.3590116821485074,26.400301055991818,55,0,0,0,115
HIGHEST_SNR,261004,44.58801943320851,1.5577532122610116,32.406128185770804,55,0,0,0,115
SHORTEST_PULSE,261004,40.70074223163592,0.9309374397045002,23.989701957870516,54,1,0,0,115
METROLOGY_CONDITIONED_EIG,261004,27.67624850636569,0.6003912108568287,22.23273992559178,54,1,0,0,115
NO_PASSIVE,261005,217.1561468778172,2.035774773830283,445.27907653515393,0,0,0,0,72
RANDOM,261005,16.590740772598604,0.5472267471461658,26.79515041933752,28,0,0,0,72
HIGHEST_SNR,261005,18.93489111255995,0.42096940262976545,38.86859651494387,26,2,0,0,72
SHORTEST_PULSE,261005,24.68577006875383,0.6302394255744085,26.31329381004053,28,0,0,0,72
METROLOGY_CONDITIONED_EIG,261005,21.806888955725675,0.8201837026509595,22.33621593025661,28,0,0,0,72
NO_PASSIVE,261006,576.8806405409496,0.1277307240093555,445.27907653515393,0,0,0,0,36
RANDOM,261006,48.40851560471065,1.4149395910468938,50.07818889147356,33,0,0,0,36
HIGHEST_SNR,261006,33.741646168229074,0.8558130268773015,50.121534467748866,33,0,0,0,36
SHORTEST_PULSE,261006,48.94093882503428,1.3008195008485783,50.07343745916523,33,0,0,0,36
METROLOGY_CONDITIONED_EIG,261006,48.40851560471065,1.4149395910468938,50.07818889147356,33,0,0,0,36
NO_PASSIVE,261007,757.2665181394856,1.5847402919164881,445.27907653515393,0,0,0,0,63
RANDOM,261007,30.001884056876396,0.013475053169676008,71.64501295941717,54,0,0,0,63
HIGHEST_SNR,261007,272.4789166707011,0.32899356662902773,127.27610973116467,54,0,0,0,63
SHORTEST_PULSE,261007,29.595033916687818,0.051828563201492546,71.60657729808847,54,0,0,0,63
METROLOGY_CONDITIONED_EIG,261007,37.24279622517658,0.3096119692173581,72.54888732681917,54,0,0,0,63
NO_PASSIVE,261008,614.4625288348324,0.9218124592150428,445.27907653515393,0,0,0,0,103
RANDOM,261008,11.711609443793808,0.46224597704260206,20.589078235740494,54,1,0,0,103
HIGHEST_SNR,261008,20.341226687083612,0.8068289507898271,20.790501760476612,55,0,0,0,103
SHORTEST_PULSE,261008,10.852041637423653,0.43873966037337997,21.19356064147082,55,0,0,0,103
METROLOGY_CONDITIONED_EIG,261008,12.319810016855536,0.44060276093254164,20.816435991748214,54,1,0,0,103
NO_PASSIVE,261009,648.5519734292421,0.7196147236894042,445.27907653515393,0,0,0,0,143
RANDOM,261009,10.628009390347058,0.481608736401275,23.805901882459843,58,0,0,0,143
HIGHEST_SNR,261009,28.92035043387842,1.0243396325214498,38.60954123720154,57,1,0,0,143
SHORTEST_PULSE,261009,9.316487650811663,0.26194072383929723,18.294199824338442,58,0,0,0,143
METROLOGY_CONDITIONED_EIG,261009,10.955400078003036,0.37142185943957823,18.580230283995938,58,0,0,0,143
NO_PASSIVE,261010,699.0113405474206,3.926196570440272,445.27907653515393,0,0,0,0,133
RANDOM,261010,11.832703134235302,0.278466687327747,20.705462304491096,60,0,0,0,133
HIGHEST_SNR,261010,19.01193091249231,0.7911811640540417,24.05245118417311,60,0,0,0,133
SHORTEST_PULSE,261010,15.161544329132845,0.05722281629265636,19.624870698744665,60,0,0,0,133
METROLOGY_CONDITIONED_EIG,261010,17.331320645877383,0.6169704488592368,18.570066384755886,60,0,0,0,133
NO_PASSIVE,261011,479.8261283121456,1.6607062943680193,445.27907653515393,0,0,0,0,78
RANDOM,261011,32.0085580219874,0.5942469163892831,25.229480594183144,51,2,0,0,78
HIGHEST_SNR,261011,37.09413548010918,0.7588996651923298,24.79498774223104,52,1,0,0,78
SHORTEST_PULSE,261011,36.938543498047764,0.7818133210426488,24.237704940612666,52,1,0,0,78
METROLOGY_CONDITIONED_EIG,261011,36.43996208256127,0.7788501455372414,23.300598111017646,52,1,0,0,78
NO_PASSIVE,261012,264.09069505357155,0.39581633288198764,445.27907653515393,0,0,0,0,40
RANDOM,261012,23.118046104823534,0.7932144418792462,40.88653887878568,28,1,0,0,40
HIGHEST_SNR,261012,7.42975894589112,0.3590404253065821,46.802661358493395,28,1,0,0,40
